"#12V motor run at 12V, 60 seconds, x axis",
Time - Voltage - Voltage_0,Amplitude - Voltage - Voltage_0
57.779,675.1u
57.779333,-598.5u
57.779667,675.1u
57.78,675.1u
57.780333,-4.419m
57.780667,-3.146m
57.781,-1.872m
57.781333,675.1u
57.781667,3.222m
57.782,3.222m
57.782333,675.1u
57.782667,-1.872m
57.783,675.1u
57.783333,1.949m
57.783667,3.222m
57.784,5.769m
57.784333,8.316m
57.784667,3.222m
57.785,3.222m
57.785333,675.1u
57.785667,3.222m
57.786,5.769m
57.786333,4.496m
57.786667,1.949m
57.787,1.949m
57.787333,-1.872m
57.787667,-1.872m
57.788,675.1u
57.788333,675.1u
57.788667,1.949m
57.789,1.949m
57.789333,-1.872m
57.789667,-3.146m
57.79,-4.419m
57.790333,-1.872m
57.790667,-598.5u
57.791,1.949m
57.791333,-1.872m
57.791667,-5.693m
57.792,-5.693m
57.792333,-3.146m
57.792667,-1.872m
57.793,1.949m
57.793333,675.1u
57.793667,-1.872m
57.794,-1.872m
57.794333,-3.146m
57.794667,-5.693m
57.795,-598.5u
57.795333,1.949m
57.795667,1.949m
57.796,-598.5u
57.796333,-3.146m
57.796667,-4.419m
57.797,-598.5u
57.797333,675.1u
57.797667,3.222m
57.798,4.496m
57.798333,3.222m
57.798667,4.496m
57.799,675.1u
57.799333,675.1u
57.799667,3.222m
57.8,1.949m
57.800333,3.222m
57.800667,1.949m
57.801,675.1u
57.801333,675.1u
57.801667,1.949m
57.802,1.949m
57.802333,4.496m
57.802667,3.222m
57.803,-1.872m
57.803333,675.1u
57.803667,-3.146m
57.804,-3.146m
57.804333,-598.5u
57.804667,3.222m
57.805,-598.5u
57.805333,675.1u
57.805667,-3.146m
57.806,-3.146m
57.806333,675.1u
57.806667,-598.5u
57.807,3.222m
57.807333,1.949m
57.807667,-598.5u
57.808,-598.5u
57.808333,-3.146m
57.808667,-4.419m
57.809,-1.872m
57.809333,1.949m
57.809667,-1.872m
57.81,-1.872m
57.810333,-1.872m
57.810667,-5.693m
57.811,-3.146m
57.811333,-1.872m
57.811667,675.1u
57.812,3.222m
57.812333,3.222m
57.812667,-1.872m
57.813,-1.872m
57.813333,3.222m
57.813667,3.222m
57.814,7.043m
57.814333,5.769m
57.814667,4.496m
57.815,1.949m
57.815333,3.222m
57.815667,3.222m
57.816,-1.872m
57.816333,4.496m
57.816667,5.769m
57.817,1.949m
57.817333,-3.146m
57.817667,675.1u
57.818,675.1u
57.818333,675.1u
57.818667,1.949m
57.819,1.949m
57.819333,675.1u
57.819667,-598.5u
57.82,-4.419m
57.820333,-3.146m
57.820667,675.1u
57.821,675.1u
57.821333,1.949m
57.821667,3.222m
57.822,-3.146m
57.822333,-3.146m
57.822667,-598.5u
57.823,-1.872m
57.823333,3.222m
57.823667,675.1u
57.824,-3.146m
57.824333,-1.872m
57.824667,-5.693m
57.825,-4.419m
57.825333,-1.872m
57.825667,-1.872m
57.826,1.949m
57.826333,1.949m
57.826667,-1.872m
57.827,675.1u
57.827333,-3.146m
57.827667,-3.146m
57.828,1.949m
57.828333,1.949m
57.828667,1.949m
57.829,4.496m
57.829333,675.1u
57.829667,675.1u
57.83,1.949m
57.830333,3.222m
57.830667,4.496m
57.831,5.769m
57.831333,3.222m
57.831667,1.949m
57.832,-598.5u
57.832333,-1.872m
57.832667,1.949m
57.833,675.1u
57.833333,3.222m
57.833667,4.496m
57.834,675.1u
57.834333,-3.146m
57.834667,-598.5u
57.835,675.1u
57.835333,-598.5u
57.835667,3.222m
57.836,3.222m
57.836333,-598.5u
57.836667,-3.146m
57.837,-4.419m
57.837333,-1.872m
57.837667,-1.872m
57.838,675.1u
57.838333,3.222m
57.838667,1.949m
57.839,-1.872m
57.839333,-1.872m
57.839667,-3.146m
57.84,-5.693m
57.840333,1.949m
57.840667,675.1u
57.841,-598.5u
57.841333,675.1u
57.841667,-3.146m
57.842,-3.146m
57.842333,-3.146m
57.842667,-598.5u
57.843,3.222m
57.843333,675.1u
57.843667,675.1u
57.844,-1.872m
57.844333,675.1u
57.844667,-1.872m
57.845,1.949m
57.845333,3.222m
57.845667,7.043m
57.846,7.043m
57.846333,3.222m
57.846667,3.222m
57.847,1.949m
57.847333,675.1u
57.847667,1.949m
57.848,3.222m
57.848333,4.496m
57.848667,3.222m
57.849,3.222m
57.849333,675.1u
57.849667,-1.872m
57.85,-1.872m
57.850333,-598.5u
57.850667,1.949m
57.851,675.1u
57.851333,-1.872m
57.851667,675.1u
57.852,-3.146m
57.852333,-598.5u
57.852667,-1.872m
57.853,1.949m
57.853333,675.1u
57.853667,-1.872m
57.854,-3.146m
57.854333,-5.693m
57.854667,-4.419m
57.855,-1.872m
57.855333,1.949m
57.855667,675.1u
57.856,-598.5u
57.856333,-1.872m
57.856667,-4.419m
57.857,-5.693m
57.857333,-1.872m
57.857667,-1.872m
57.858,3.222m
57.858333,3.222m
57.858667,-598.5u
57.859,-598.5u
57.859333,-3.146m
57.859667,1.949m
57.86,4.496m
57.860333,3.222m
57.860667,3.222m
57.861,3.222m
57.861333,1.949m
57.861667,-1.872m
57.862,-598.5u
57.862333,4.496m
57.862667,3.222m
57.863,4.496m
57.863333,3.222m
57.863667,1.949m
57.864,675.1u
57.864333,-1.872m
57.864667,-1.872m
57.865,4.496m
57.865333,3.222m
57.865667,675.1u
57.866,1.949m
57.866333,-3.146m
57.866667,-3.146m
57.867,-598.5u
57.867333,3.222m
57.867667,1.949m
57.868,-1.872m
57.868333,-1.872m
57.868667,-3.146m
57.869,-4.419m
57.869333,-1.872m
57.869667,675.1u
57.87,3.222m
57.870333,-1.872m
57.870667,1.949m
57.871,-4.419m
57.871333,-5.693m
57.871667,-3.146m
57.872,-1.872m
57.872333,3.222m
57.872667,1.949m
57.873,-1.872m
57.873333,-4.419m
57.873667,-3.146m
57.874,-3.146m
57.874333,675.1u
57.874667,-598.5u
57.875,3.222m
57.875333,4.496m
57.875667,1.949m
57.876,-1.872m
57.876333,3.222m
57.876667,675.1u
57.877,4.496m
57.877333,4.496m
57.877667,5.769m
57.878,3.222m
57.878333,675.1u
57.878667,-598.5u
57.879,1.949m
57.879333,1.949m
57.879667,3.222m
57.88,675.1u
57.880333,675.1u
57.880667,-1.872m
57.881,-3.146m
57.881333,-1.872m
57.881667,-1.872m
57.882,-1.872m
57.882333,3.222m
57.882667,3.222m
57.883,-598.5u
57.883333,-598.5u
57.883667,-4.419m
57.884,-4.419m
57.884333,3.222m
57.884667,675.1u
57.885,675.1u
57.885333,-1.872m
57.885667,-1.872m
57.886,-3.146m
57.886333,-4.419m
57.886667,-598.5u
57.887,-598.5u
57.887333,3.222m
57.887667,675.1u
57.888,-598.5u
57.888333,-1.872m
57.888667,-598.5u
57.889,675.1u
57.889333,-1.872m
57.889667,1.949m
57.89,3.222m
57.890333,-3.146m
57.890667,-598.5u
57.891,675.1u
57.891333,3.222m
57.891667,7.043m
57.892,5.769m
57.892333,1.949m
57.892667,1.949m
57.893,-1.872m
57.893333,-598.5u
57.893667,3.222m
57.894,5.769m
57.894333,4.496m
57.894667,1.949m
57.895,1.949m
57.895333,-3.146m
57.895667,-3.146m
57.896,675.1u
57.896333,4.496m
57.896667,-598.5u
57.897,-1.872m
57.897333,-1.872m
57.897667,-4.419m
57.898,-4.419m
57.898333,-1.872m
57.898667,-598.5u
57.899,1.949m
57.899333,1.949m
57.899667,-1.872m
57.9,-1.872m
57.900333,-3.146m
57.900667,-1.872m
57.901,-1.872m
57.901333,675.1u
57.901667,675.1u
57.902,-1.872m
57.902333,-1.872m
57.902667,-5.693m
57.903,-4.419m
57.903333,1.949m
57.903667,3.222m
57.904,675.1u
57.904333,675.1u
57.904667,-3.146m
57.905,-3.146m
57.905333,675.1u
57.905667,675.1u
57.906,4.496m
57.906333,4.496m
57.906667,-598.5u
57.907,-598.5u
57.907333,3.222m
57.907667,3.222m
57.908,7.043m
57.908333,4.496m
57.908667,1.949m
57.909,3.222m
57.909333,1.949m
57.909667,3.222m
57.91,1.949m
57.910333,3.222m
57.910667,3.222m
57.911,675.1u
57.911333,1.949m
57.911667,-3.146m
57.912,-598.5u
57.912333,-598.5u
57.912667,3.222m
57.913,-598.5u
57.913333,-1.872m
57.913667,-3.146m
57.914,-5.693m
57.914333,-1.872m
57.914667,-1.872m
57.915,1.949m
57.915333,3.222m
57.915667,-1.872m
57.916,-5.693m
57.916333,-4.419m
57.916667,-1.872m
57.917,-1.872m
57.917333,1.949m
57.917667,1.949m
57.918,-598.5u
57.918333,-5.693m
57.918667,-4.419m
57.919,-1.872m
57.919333,-1.872m
57.919667,1.949m
57.92,1.949m
57.920333,-1.872m
57.920667,675.1u
57.921,675.1u
57.921333,1.949m
57.921667,5.769m
57.922,7.043m
57.922333,3.222m
57.922667,3.222m
57.923,675.1u
57.923333,675.1u
57.923667,3.222m
57.924,3.222m
57.924333,7.043m
57.924667,4.496m
57.925,3.222m
57.925333,3.222m
57.925667,675.1u
57.926,1.949m
57.926333,1.949m
57.926667,4.496m
57.927,4.496m
57.927333,1.949m
57.927667,1.949m
57.928,-3.146m
57.928333,-3.146m
57.928667,-5.693m
57.929,1.949m
57.929333,-598.5u
57.929667,-598.5u
57.93,675.1u
57.930333,-3.146m
57.930667,-3.146m
57.931,-3.146m
57.931333,-1.872m
57.931667,1.949m
57.932,675.1u
57.932333,675.1u
57.932667,-6.966m
57.933,-1.872m
57.933333,-1.872m
57.933667,-598.5u
57.934,1.949m
57.934333,3.222m
57.934667,-1.872m
57.935,-1.872m
57.935333,-4.419m
57.935667,-4.419m
57.936,1.949m
57.936333,1.949m
57.936667,675.1u
57.937,1.949m
57.937333,-3.146m
57.937667,-1.872m
57.938,3.222m
57.938333,5.769m
57.938667,5.769m
57.939,3.222m
57.939333,3.222m
57.939667,-1.872m
57.94,-1.872m
57.940333,3.222m
57.940667,5.769m
57.941,5.769m
57.941333,1.949m
57.941667,1.949m
57.942,-3.146m
57.942333,-1.872m
57.942667,675.1u
57.943,3.222m
57.943333,-1.872m
57.943667,675.1u
57.944,-4.419m
57.944333,-4.419m
57.944667,675.1u
57.945,-598.5u
57.945333,3.222m
57.945667,3.222m
57.946,675.1u
57.946333,-3.146m
57.946667,675.1u
57.947,675.1u
57.947333,1.949m
57.947667,1.949m
57.948,-3.146m
57.948333,-1.872m
57.948667,-5.693m
57.949,-5.693m
57.949333,-3.146m
57.949667,-1.872m
57.95,1.949m
57.950333,675.1u
57.950667,-1.872m
57.951,-3.146m
57.951333,-3.146m
57.951667,-3.146m
57.952,675.1u
57.952333,5.769m
57.952667,5.769m
57.953,1.949m
57.953333,3.222m
57.953667,-598.5u
57.954,-1.872m
57.954333,4.496m
57.954667,4.496m
57.955,1.949m
57.955333,3.222m
57.955667,-598.5u
57.956,-598.5u
57.956333,1.949m
57.956667,1.949m
57.957,3.222m
57.957333,3.222m
57.957667,1.949m
57.958,675.1u
57.958333,-3.146m
57.958667,675.1u
57.959,1.949m
57.959333,1.949m
57.959667,-598.5u
57.96,-598.5u
57.960333,-3.146m
57.960667,-3.146m
57.961,1.949m
57.961333,675.1u
57.961667,1.949m
57.962,1.949m
57.962333,-598.5u
57.962667,-1.872m
57.963,-4.419m
57.963333,-598.5u
57.963667,-3.146m
57.964,675.1u
57.964333,675.1u
57.964667,-1.872m
57.965,-1.872m
57.965333,-3.146m
57.965667,-1.872m
57.966,-1.872m
57.966333,1.949m
57.966667,675.1u
57.967,675.1u
57.967333,-3.146m
57.967667,-3.146m
57.968,1.949m
57.968333,3.222m
57.968667,7.043m
57.969,4.496m
57.969333,1.949m
57.969667,675.1u
57.97,3.222m
57.970333,1.949m
57.970667,1.949m
57.971,4.496m
57.971333,5.769m
57.971667,3.222m
57.972,-1.872m
57.972333,-1.872m
57.972667,675.1u
57.973,675.1u
57.973333,3.222m
57.973667,3.222m
57.974,675.1u
57.974333,675.1u
57.974667,-3.146m
57.975,-4.419m
57.975333,675.1u
57.975667,3.222m
57.976,3.222m
57.976333,-598.5u
57.976667,-3.146m
57.977,-5.693m
57.977333,-1.872m
57.977667,-1.872m
57.978,1.949m
57.978333,1.949m
57.978667,1.949m
57.979,-1.872m
57.979333,-6.966m
57.979667,-5.693m
57.98,-3.146m
57.980333,-1.872m
57.980667,1.949m
57.981,1.949m
57.981333,-598.5u
57.981667,-1.872m
57.982,-4.419m
57.982333,-3.146m
57.982667,675.1u
57.983,3.222m
57.983333,4.496m
57.983667,1.949m
57.984,3.222m
57.984333,675.1u
57.984667,-598.5u
57.985,3.222m
57.985333,3.222m
57.985667,7.043m
57.986,5.769m
57.986333,3.222m
57.986667,4.496m
57.987,675.1u
57.987333,-598.5u
57.987667,3.222m
57.988,4.496m
57.988333,675.1u
57.988667,675.1u
57.989,-3.146m
57.989333,-3.146m
57.989667,1.949m
57.99,1.949m
57.990333,3.222m
57.990667,1.949m
57.991,-1.872m
57.991333,-598.5u
57.991667,-4.419m
57.992,675.1u
57.992333,-1.872m
57.992667,3.222m
57.993,3.222m
57.993333,-3.146m
57.993667,-3.146m
57.994,-5.693m
57.994333,-5.693m
57.994667,675.1u
57.995,-1.872m
57.995333,-3.146m
57.995667,-1.872m
57.996,-3.146m
57.996333,-4.419m
57.996667,-1.872m
57.997,-1.872m
57.997333,675.1u
57.997667,1.949m
57.998,675.1u
57.998333,-3.146m
57.998667,-3.146m
57.999,1.949m
57.999333,3.222m
57.999667,1.949m
58,1.949m
58.000333,-598.5u
58.000667,675.1u
58.001,3.222m
58.001333,3.222m
58.001667,3.222m
58.002,3.222m
58.002333,1.949m
58.002667,675.1u
58.003,675.1u
58.003333,3.222m
58.003667,1.949m
58.004,675.1u
58.004333,1.949m
58.004667,-598.5u
58.005,-1.872m
58.005333,1.949m
58.005667,3.222m
58.006,3.222m
58.006333,675.1u
58.006667,-1.872m
58.007,-3.146m
58.007333,-3.146m
58.007667,675.1u
58.008,-598.5u
58.008333,675.1u
58.008667,-1.872m
58.009,-4.419m
58.009333,-4.419m
58.009667,-598.5u
58.01,-1.872m
58.010333,675.1u
58.010667,-598.5u
58.011,-3.146m
58.011333,-5.693m
58.011667,-5.693m
58.012,-4.419m
58.012333,1.949m
58.012667,1.949m
58.013,3.222m
58.013333,675.1u
58.013667,-3.146m
58.014,-598.5u
58.014333,1.949m
58.014667,3.222m
58.015,3.222m
58.015333,3.222m
58.015667,-598.5u
58.016,675.1u
58.016333,1.949m
58.016667,1.949m
58.017,4.496m
58.017333,3.222m
58.017667,675.1u
58.018,3.222m
58.018333,-1.872m
58.018667,-1.872m
58.019,675.1u
58.019333,4.496m
58.019667,4.496m
58.02,1.949m
58.020333,3.222m
58.020667,-1.872m
58.021,1.949m
58.021333,-1.872m
58.021667,1.949m
58.022,-598.5u
58.022333,-1.872m
58.022667,-1.872m
58.023,-4.419m
58.023333,-598.5u
58.023667,1.949m
58.024,-1.872m
58.024333,-598.5u
58.024667,675.1u
58.025,-598.5u
58.025333,-3.146m
58.025667,-598.5u
58.026,675.1u
58.026333,1.949m
58.026667,1.949m
58.027,3.222m
58.027333,-3.146m
58.027667,-3.146m
58.028,-5.693m
58.028333,-598.5u
58.028667,-598.5u
58.029,3.222m
58.029333,3.222m
58.029667,675.1u
58.03,-3.146m
58.030333,-3.146m
58.030667,-1.872m
58.031,1.949m
58.031333,4.496m
58.031667,3.222m
58.032,3.222m
58.032333,-598.5u
58.032667,-1.872m
58.033,3.222m
58.033333,3.222m
58.033667,5.769m
58.034,5.769m
58.034333,1.949m
58.034667,1.949m
58.035,-3.146m
58.035333,-3.146m
58.035667,1.949m
58.036,675.1u
58.036333,1.949m
58.036667,1.949m
58.037,-1.872m
58.037333,-598.5u
58.037667,-598.5u
58.038,675.1u
58.038333,3.222m
58.038667,1.949m
58.039,1.949m
58.039333,-1.872m
58.039667,-3.146m
58.04,-4.419m
58.040333,-1.872m
58.040667,1.949m
58.041,1.949m
58.041333,-598.5u
58.041667,-1.872m
58.042,-3.146m
58.042333,-3.146m
58.042667,-598.5u
58.043,1.949m
58.043333,1.949m
58.043667,-1.872m
58.044,-598.5u
58.044333,-4.419m
58.044667,-3.146m
58.045,-598.5u
58.045333,-1.872m
58.045667,3.222m
58.046,4.496m
58.046333,1.949m
58.046667,675.1u
58.047,675.1u
58.047333,675.1u
58.047667,3.222m
58.048,7.043m
58.048333,4.496m
58.048667,3.222m
58.049,3.222m
58.049333,-1.872m
58.049667,-598.5u
58.05,1.949m
58.050333,675.1u
58.050667,3.222m
58.051,3.222m
58.051333,675.1u
58.051667,-3.146m
58.052,-3.146m
58.052333,-1.872m
58.052667,-1.872m
58.053,675.1u
58.053333,-598.5u
58.053667,-598.5u
58.054,-3.146m
58.054333,-4.419m
58.054667,-598.5u
58.055,-598.5u
58.055333,3.222m
58.055667,1.949m
58.056,675.1u
58.056333,-1.872m
58.056667,-4.419m
58.057,-3.146m
58.057333,-3.146m
58.057667,-598.5u
58.058,-1.872m
58.058333,-3.146m
58.058667,-1.872m
58.059,-5.693m
58.059333,-3.146m
58.059667,-598.5u
58.06,1.949m
58.060333,3.222m
58.060667,675.1u
58.061,-598.5u
58.061333,-598.5u
58.061667,-598.5u
58.062,3.222m
58.062333,7.043m
58.062667,7.043m
58.063,3.222m
58.063333,3.222m
58.063667,-1.872m
58.064,675.1u
58.064333,3.222m
58.064667,3.222m
58.065,5.769m
58.065333,3.222m
58.065667,-598.5u
58.066,-3.146m
58.066333,-3.146m
58.066667,1.949m
58.067,3.222m
58.067333,1.949m
58.067667,1.949m
58.068,675.1u
58.068333,-3.146m
58.068667,-3.146m
58.069,1.949m
58.069333,3.222m
58.069667,675.1u
58.07,-598.5u
58.070333,-3.146m
58.070667,-5.693m
58.071,-1.872m
58.071333,-3.146m
58.071667,675.1u
58.072,-1.872m
58.072333,-3.146m
58.072667,-5.693m
58.073,-5.693m
58.073333,-1.872m
58.073667,-598.5u
58.074,675.1u
58.074333,-598.5u
58.074667,-1.872m
58.075,-4.419m
58.075333,-4.419m
58.075667,-598.5u
58.076,3.222m
58.076333,1.949m
58.076667,1.949m
58.077,675.1u
58.077333,675.1u
58.077667,3.222m
58.078,1.949m
58.078333,5.769m
58.078667,4.496m
58.079,1.949m
58.079333,3.222m
58.079667,-598.5u
58.08,675.1u
58.080333,3.222m
58.080667,675.1u
58.081,675.1u
58.081333,1.949m
58.081667,-1.872m
58.082,-1.872m
58.082333,1.949m
58.082667,1.949m
58.083,3.222m
58.083333,3.222m
58.083667,675.1u
58.084,-1.872m
58.084333,-4.419m
58.084667,675.1u
58.085,675.1u
58.085333,3.222m
58.085667,675.1u
58.086,675.1u
58.086333,-3.146m
58.086667,-1.872m
58.087,-1.872m
58.087333,675.1u
58.087667,675.1u
58.088,675.1u
58.088333,-1.872m
58.088667,-4.419m
58.089,-4.419m
58.089333,-1.872m
58.089667,1.949m
58.09,-598.5u
58.090333,-1.872m
58.090667,-598.5u
58.091,-3.146m
58.091333,-598.5u
58.091667,-1.872m
58.092,3.222m
58.092333,4.496m
58.092667,675.1u
58.093,1.949m
58.093333,-1.872m
58.093667,1.949m
58.094,3.222m
58.094333,3.222m
58.094667,4.496m
58.095,5.769m
58.095333,3.222m
58.095667,-1.872m
58.096,3.222m
58.096333,3.222m
58.096667,1.949m
58.097,3.222m
58.097333,1.949m
58.097667,-1.872m
58.098,-3.146m
58.098333,675.1u
58.098667,675.1u
58.099,3.222m
58.099333,1.949m
58.099667,-598.5u
58.1,-3.146m
58.100333,-598.5u
58.100667,-598.5u
58.101,1.949m
58.101333,3.222m
58.101667,-1.872m
58.102,-598.5u
58.102333,-5.693m
58.102667,-1.872m
58.103,1.949m
58.103333,675.1u
58.103667,-1.872m
58.104,-3.146m
58.104333,-4.419m
58.104667,-4.419m
58.105,-598.5u
58.105333,-598.5u
58.105667,3.222m
58.106,-1.872m
58.106333,-1.872m
58.106667,-3.146m
58.107,-1.872m
58.107333,675.1u
58.107667,3.222m
58.108,4.496m
58.108333,3.222m
58.108667,675.1u
58.109,-1.872m
58.109333,3.222m
58.109667,5.769m
58.11,4.496m
58.110333,1.949m
58.110667,3.222m
58.111,3.222m
58.111333,675.1u
58.111667,-598.5u
58.112,3.222m
58.112333,1.949m
58.112667,3.222m
58.113,3.222m
58.113333,675.1u
58.113667,-3.146m
58.114,-3.146m
58.114333,-598.5u
58.114667,-598.5u
58.115,1.949m
58.115333,1.949m
58.115667,-1.872m
58.116,675.1u
58.116333,-598.5u
58.116667,-598.5u
58.117,-1.872m
58.117333,675.1u
58.117667,675.1u
58.118,-3.146m
58.118333,-1.872m
58.118667,-6.966m
58.119,-5.693m
58.119333,-1.872m
58.119667,-1.872m
58.12,-598.5u
58.120333,-598.5u
58.120667,-3.146m
58.121,-3.146m
58.121333,-1.872m
58.121667,-1.872m
58.122,1.949m
58.122333,1.949m
58.122667,-598.5u
58.123,675.1u
58.123333,-3.146m
58.123667,-1.872m
58.124,3.222m
58.124333,3.222m
58.124667,7.043m
58.125,4.496m
58.125333,3.222m
58.125667,3.222m
58.126,3.222m
58.126333,3.222m
58.126667,7.043m
58.127,5.769m
58.127333,3.222m
58.127667,1.949m
58.128,-598.5u
58.128333,675.1u
58.128667,675.1u
58.129,3.222m
58.129333,4.496m
58.129667,3.222m
58.13,675.1u
58.130333,-4.419m
58.130667,-1.872m
58.131,-598.5u
58.131333,675.1u
58.131667,1.949m
58.132,3.222m
58.132333,-598.5u
58.132667,-598.5u
58.133,-5.693m
58.133333,-1.872m
58.133667,-1.872m
58.134,675.1u
58.134333,1.949m
58.134667,-1.872m
58.135,-4.419m
58.135333,-4.419m
58.135667,-1.872m
58.136,1.949m
58.136333,1.949m
58.136667,-1.872m
58.137,-598.5u
58.137333,-4.419m
58.137667,-4.419m
58.138,-1.872m
58.138333,675.1u
58.138667,3.222m
58.139,3.222m
58.139333,675.1u
58.139667,3.222m
58.14,1.949m
58.140333,3.222m
58.140667,7.043m
58.141,3.222m
58.141333,3.222m
58.141667,5.769m
58.142,675.1u
58.142333,675.1u
58.142667,3.222m
58.143,1.949m
58.143333,4.496m
58.143667,4.496m
58.144,1.949m
58.144333,675.1u
58.144667,-3.146m
58.145,-598.5u
58.145333,675.1u
58.145667,1.949m
58.146,1.949m
58.146333,-598.5u
58.146667,-3.146m
58.147,-3.146m
58.147333,-598.5u
58.147667,-598.5u
58.148,3.222m
58.148333,3.222m
58.148667,-1.872m
58.149,-598.5u
58.149333,-4.419m
58.149667,-5.693m
58.15,-1.872m
58.150333,-598.5u
58.150667,-3.146m
58.151,-1.872m
58.151333,-5.693m
58.151667,-3.146m
58.152,-4.419m
58.152333,-598.5u
58.152667,675.1u
58.153,3.222m
58.153333,-1.872m
58.153667,-3.146m
58.154,-3.146m
58.154333,3.222m
58.154667,3.222m
58.155,4.496m
58.155333,5.769m
58.155667,1.949m
58.156,1.949m
58.156333,-598.5u
58.156667,-1.872m
58.157,1.949m
58.157333,3.222m
58.157667,5.769m
58.158,4.496m
58.158333,-1.872m
58.158667,-1.872m
58.159,1.949m
58.159333,675.1u
58.159667,1.949m
58.16,3.222m
58.160333,3.222m
58.160667,-3.146m
58.161,-3.146m
58.161333,-5.693m
58.161667,-3.146m
58.162,1.949m
58.162333,675.1u
58.162667,-598.5u
58.163,-1.872m
58.163333,-3.146m
58.163667,-1.872m
58.164,-598.5u
58.164333,3.222m
58.164667,3.222m
58.165,-598.5u
58.165333,-3.146m
58.165667,-3.146m
58.166,-598.5u
58.166333,-1.872m
58.166667,3.222m
58.167,-598.5u
58.167333,-4.419m
58.167667,-5.693m
58.168,-1.872m
58.168333,-598.5u
58.168667,3.222m
58.169,-598.5u
58.169333,3.222m
58.169667,-3.146m
58.17,-3.146m
58.170333,675.1u
58.170667,4.496m
58.171,5.769m
58.171333,3.222m
58.171667,3.222m
58.172,675.1u
58.172333,675.1u
58.172667,3.222m
58.173,3.222m
58.173333,5.769m
58.173667,3.222m
58.174,-1.872m
58.174333,-1.872m
58.174667,675.1u
58.175,675.1u
58.175333,3.222m
58.175667,1.949m
58.176,-4.419m
58.176333,-3.146m
58.176667,-598.5u
58.177,-1.872m
58.177333,1.949m
58.177667,3.222m
58.178,-598.5u
58.178333,-3.146m
58.178667,-598.5u
58.179,-598.5u
58.179333,3.222m
58.179667,3.222m
58.18,1.949m
58.180333,-4.419m
58.180667,-4.419m
58.181,-3.146m
